smiles,lumo
O=C1C=CNC=N1,-0.0284
O=C1C=COC=C1,-0.0374
O=C1C=COC=N1,-0.0481
O=C1N=COC=N1,-0.0602
N=C1NC=NC=N1,-0.0605
N=C1OC=CC=C1,-0.0473
N=C1OC=CC=N1,-0.069
N=C1OC=CN=C1,-0.0702
N=C1OC=NC=C1,-0.0592
N=C1OC=NC=N1,-0.0812
O=C1NC=CC=C1,-0.0382
O=C1NC=CC=N1,-0.0592
O=C1NC=CN=C1,-0.0614
O=C1NC=NC=C1,-0.0495
O=C1NC=NC=N1,-0.0708
O=C1OC=CC=C1,-0.06
O=C1OC=CC=N1,-0.0815
O=C1OC=CN=C1,-0.0857
O=C1OC=NC=C1,-0.0727
O=C1OC=NC=N1,-0.0947
CC1=CC=CC=C1,0.0045
CC1=CC=NC=C1,-0.0177
CC1=CN=CC=C1,-0.0209
CC1=CN=CC=N1,-0.0469
CC1=CN=CN=C1,-0.0379
CC1=NC=CC=C1,-0.0197
CC1=NC=CC=N1,-0.0361
CC1=NC=CN=C1,-0.0469
CC1=NC=NC=C1,-0.0362
CC1=NC=NC=N1,-0.0481
NC1=CC=CC=C1,0.0086
NC1=CN=CC=C1,-0.0137
NC1=CN=CC=N1,-0.0358
NC1=CN=CN=C1,-0.0332
NC1=NC=CC=C1,-0.0104
NC1=NC=CC=N1,-0.0272
NC1=NC=CN=C1,-0.0357
NC1=NC=NC=C1,-0.0189
NC1=NC=NC=N1,-0.0356
OC1=CC=CC=C1,0.001
OC1=CC=NC=C1,-0.0094
OC1=CN=CC=C1,-0.0218
OC1=CN=CC=N1,-0.0474
OC1=CN=CN=C1,-0.0425
OC1=NC=CC=C1,-0.0209
OC1=NC=CC=N1,-0.0416
OC1=NC=CN=C1,-0.0474
OC1=NC=NC=C1,-0.0323
OC1=NC=NC=N1,-0.0535
CC1=C(C)C=CN1,0.0522
CC1=C(C)C=CO1,0.0281
CC1=C(C)N=CN1,0.0383
CC1=C(C)N=CO1,0.0118
CC1=C(N)C=CN1,0.0523
CC1=C(N)C=CO1,0.0313
CC1=C(N)N=CO1,0.0129
CC1=C(N)NC=C1,0.0569
CC1=C(N)OC=C1,0.0407
CC1=C(N)OC=N1,0.0104
CC1=C(O)C=CN1,0.0499
CC1=C(O)C=CO1,0.0248
CC1=C(O)N=CN1,0.0328
CC1=C(O)N=CO1,0.0055
CC1=C(O)NC=C1,0.0585
CC1=C(O)NC=N1,0.0466
NC1=C(N)C=CO1,0.0306
NC1=C(N)N=CO1,0.0211
NC1=C(O)C=CN1,0.0547
NC1=C(O)C=CO1,0.0344
NC1=C(O)N=CN1,0.0369
NC1=C(O)N=CO1,0.009
NC1=C(O)NC=C1,0.0638
NC1=C(O)NC=N1,0.0447
NC1=C(O)OC=C1,0.0309
OC1=C(O)C=CN1,0.0573
OC1=C(O)N=CN1,0.0395
CC1=CNC=C1C,0.0566
CC1=CNC=C1N,0.0597
CC1=CNC=C1O,0.0539
CC1=COC=C1C,0.0299
CC1=COC=C1N,0.0345
NC1=CNC=C1N,0.064
NC1=CNC=C1O,0.0472
NC1=COC=C1N,0.0401
OC1=CNC=C1O,0.0534
CN1C=CC=C1C,0.0511
CN1C=CC=C1N,0.0545
CN1C=CC=C1O,0.0612
CN1C=CN=C1C,0.0365
CN1C=CN=C1O,0.0473
CN1C=NC=C1C,0.0372
CN1C=NC=C1O,0.047
CN1C=CNC1=O,0.0385
CN1C=COC1=N,0.0283
CN1C=COC1=O,0.0208
C#CC1=CC=CN1,0.0006
C#CC1=CC=CO1,-0.0207
C#CC1=CN=CN1,-0.0122
C#CC1=CN=CO1,-0.035
C#CC1=NC=CN1,-0.0156
C#CC1=NC=CO1,-0.039
N#CC1=CC=CN1,-0.0234
N#CC1=CC=CO1,-0.0466
N#CC1=CN=CN1,-0.0376
N#CC1=CN=CO1,-0.0623
N#CC1=NC=CN1,-0.0417
N#CC1=NC=CO1,-0.0673
C#CC1=CNC=C1,0.0167
C#CC1=CNC=N1,0.005
C#CC1=COC=C1,-0.0079
C#CC1=COC=N1,-0.021
N#CC1=CNC=C1,-0.0066
N#CC1=CNC=N1,-0.0199
N#CC1=COC=C1,-0.0328
N#CC1=COC=N1,-0.0473
O=CC1=CC=CN1,-0.0431
O=CC1=CC=CO1,-0.0596
O=CC1=CN=CN1,-0.0566
O=CC1=CN=CO1,-0.0741
O=CC1=NC=CN1,-0.0592
O=CC1=NC=CO1,-0.0791
O=CC1=CNC=C1,-0.0298
O=CC1=CNC=N1,-0.0372
O=CC1=COC=C1,-0.0513
O=CC1=COC=N1,-0.0583
O=CN1C=CC=C1,-0.0376
O=CN1C=CN=C1,-0.0549
CN=C1NC=CO1,0.0308
CN=C1OC=CO1,0.0162
CCC1=CC=CN1,0.0483
CCC1=CC=CO1,0.0232
CCC1=CN=CO1,0.0065
CCC1=NC=CN1,0.0354
CCC1=NC=CO1,0.0081
CNC1=CC=CN1,0.0529
CNC1=CC=CO1,0.0405
CNC1=CN=CO1,0.0213
CNC1=NC=CO1,0.0319
COC1=CC=CN1,0.063
COC1=CC=CO1,0.0365
COC1=CN=CN1,0.0447
COC1=CN=CO1,0.0114
COC1=NC=CN1,0.0513
COC1=NC=CO1,0.0234
NCC1=NC=CO1,0.0052
OCC1=CC=CN1,0.0403
OCC1=CC=CO1,0.014
OCC1=CN=CN1,0.0302
OCC1=CN=CO1,-0.0015
OCC1=NC=CN1,0.0357
OCC1=NC=CO1,-0.0038
CCC1=CNC=C1,0.0515
CCC1=CNC=N1,0.0365
CCC1=COC=C1,0.0238
CCC1=COC=N1,0.0086
CNC1=CNC=C1,0.0575
CNC1=CNC=N1,0.0416
CNC1=COC=C1,0.0312
CNC1=COC=N1,0.0135
COC1=CNC=C1,0.0518
COC1=CNC=N1,0.0329
COC1=COC=C1,0.0248
COC1=COC=N1,0.0031
OCC1=CNC=C1,0.0423
OCC1=CNC=N1,0.0385
OCC1=COC=C1,0.0168
OCC1=COC=N1,0.0079
CCN1C=CC=C1,0.0474
CCN1C=CN=C1,0.0337
C1CC2=CC=CN12,0.0558
C1CC2=CN=CN12,0.0412
C1CC2=NC=CN12,0.0431
CC#CC(C)(C)C,0.0683
CC#CC(C)(C)O,0.0502
CC(C)(C)CC#C,0.0514
CC(C)(C)CC#N,0.0317
CC(C)(O)CC#C,0.0511
CC(C)(O)CC#N,0.026
CC(C)(C)CC=O,-0.0226
CC(C)(C)NC=O,0.032
CC(C)(C)OC=O,0.0121
CC(C)(O)CC=O,-0.0169
CC(C)(C)CCO,0.0731
CC(C)(O)CCO,0.0644
CCCC(C)(C)C,0.0761
CCCC(C)(C)O,0.0658
CCOC(C)(C)C,0.0805
COCC(C)(C)C,0.0782
COCC(C)(C)O,0.0761
CC(=O)C(C)(C)C,-0.0077
CC(=O)C(C)(C)O,-0.0104
CC(C)(C)C(N)=O,0.0359
CC(C)([NH3+])C([O-])=O,0.0241
CC(C)(O)C(N)=O,0.0336
CC(C)C(C)(C)C,0.0736
CC(C)C(C)(C)O,0.0673
CC(O)C(C)(C)C,0.068
CC(O)C(C)(C)O,0.0648
CC(=N)NC(C)=O,-0.011
CC(=N)NC(N)=O,0.0094
CC(=N)OC(C)=O,-0.008
CC(=N)OC(N)=O,-0.0025
CC(=O)CC(C)=O,-0.0424
CC(=O)CC(N)=O,-0.0319
CC(=O)NC(C)=O,-0.0193
CC(=O)NC(N)=N,-0.0025
CC(=O)NC(N)=O,-0.004
NC(=[NH2+])CC([O-])=O,0.0443
NC(=O)CC(N)=O,0.0098
NC(=O)NC(N)=O,0.0149
CC(C)CC(C)=O,-0.0085
CC(C)CC(N)=O,0.0346
CC(C)NC(C)=O,0.0393
CC(C)NC(N)=O,0.0598
CC(C)OC(C)=O,0.0201
CC(C)OC(N)=O,0.0599
CC([NH3+])CC([O-])=O,0.0311
CC(O)CC(C)=O,-0.0081
CC(O)CC(N)=O,0.0191
C[NH+](C)CC([O-])=O,0.0192
CC(C)CC(C)C,0.0791
CC(C)CC(C)O,0.0712
CC(C)OC(C)C,0.0805
CC(O)CC(C)O,0.0745
CC1(C)CC(=N)O1,0.0325
CC1(C)CC(=O)C1,-0.0171
CC1(C)CC(=O)N1,0.04
CC1(C)CC(=O)O1,0.015
CC1(O)CC(=O)C1,-0.0195
CC1(C)CC(O)C1,0.0746
CC1(O)CC(O)C1,0.0765
CC1CC(C)(C)C1,0.0823
CC1CC(C)(C)O1,0.0836
CC1CC(C)(O)C1,0.0746
CN1CC(C)(O)C1,0.0692
CC1(C)CC1(C)C,0.0809
CC1(C)CC1(C)O,0.0744
CC1(C)OC1(C)C,0.0838
CC1(O)CC1(C)O,0.0617
CC12CC(C)(C1)C2,0.0963
CC12CC(C)(C1)O2,0.1023
CC12CC(O)(C1)C2,0.0833
OC12CC(O)(C1)C2,0.0715
CC(C)(C#C)C#C,0.033
CC(C)(C#C)C#N,0.0117
CC(C)(C#N)C#N,-0.0115
CC(N)(C#C)C#N,0.0038
CC(N)(C#N)C#N,-0.0195
CC(O)(C#C)C#C,0.0117
CC(O)(C#C)C#N,-0.0101
CC(O)(C#N)C#N,-0.0345
CC(C)(C=O)C#C,-0.0302
CC(C)(C=O)C#N,-0.0513
CC(O)(C=O)C#C,-0.0403
CC(O)(C=O)C#N,-0.0577
CC(C)(C=O)C=O,-0.0369
CC(O)(C=O)C=O,-0.0689
CC(C)(CO)C#C,0.0525
CC(C)(CO)C#N,0.0337
CC(N)(CN)C#N,0.0323
CC(N)(CO)C#N,0.0215
CC(O)(CN)C#N,0.0247
CC(O)(CO)C#C,0.0281
CC(O)(CO)C#N,0.0128
CCC(C)(C)C#C,0.0621
CCC(C)(C)C#N,0.0438
CCC(C)(N)C#N,0.0314
CCC(C)(O)C#C,0.0382
CCC(C)(O)C#N,0.0188
CNC(C)(C)C#N,0.0352
COC(C)(C)C#C,0.0464
COC(C)(C)C#N,0.0267
CC(C)(CO)C=O,-0.0231
CC(O)(CO)C=O,-0.0296
CCC(C)(C)C=O,-0.0172
CCC(C)(O)C=O,-0.0237
COC(C)(C)C=O,-0.0256
CC(C)(CO)CO,0.0669
CC(O)(CO)CO,0.0541
CCC(C)(C)CC,0.0746
CCC(C)(C)CO,0.071
CCC(C)(C)OC,0.0788
CCC(C)(O)CC,0.064
CCC(C)(O)CO,0.0618
COC(C)(C)CO,0.071
CC#CCC(C)=O,-0.011
CC#CCC(N)=O,0.0298
CC#CCC(C)C,0.0614
CC#CCC(C)O,0.0613
CC(=O)C#CC#C,-0.079
CC(=O)C#CC#N,-0.1061
NC(=O)C#CC#C,-0.0595
NC(=O)C#CC#N,-0.0871
CC(=O)C#CC=O,-0.0833
NC(=O)C#CC=O,-0.0821
CC(=N)OCC#C,0.028
CC(=N)OCC#N,-0.0022
CC(=O)CCC#C,-0.0161
CC(=O)CCC#N,-0.0306
CC(=O)NCC#C,0.0243
CC(=O)NCC#N,0.0049
CC(=O)OCC#C,0.01
CC(=O)OCC#N,-0.0087
NC(=O)CCC#C,0.0266
NC(=O)CCC#N,0.0122
NC(=O)NCC#C,0.0348
NC(=O)NCC#N,0.0164
NC(=O)OCC#C,0.0258
NC(=O)OCC#N,0.0042
CC(=N)OCC=O,-0.0304
CC(=O)CCC=O,-0.0239
CC(=O)CNC=O,-0.0323
CC(=O)COC=N,-0.0292
CC(=O)COC=O,-0.0366
CC(=O)NCC=O,-0.0325
CC(=O)OCC=O,-0.0361
NC(=O)CCC=O,-0.0207
NC(=O)CNC=O,0.0113
NC(=O)COC=N,0.0065
NC(=O)COC=O,-0.0015
NC(=O)NCC=O,-0.0282
NC(=O)OCC=O,-0.0321
[O-]C(=O)CNC=[NH2+],0.0031
CC(C)C#CC#C,-0.0083
CC(C)C#CC#N,-0.0356
CC(O)C#CC#C,-0.0237
CC(O)C#CC#N,-0.0509
CC(C)C#CC=O,-0.0578
CC(O)C#CC=O,-0.0659
CC(C)CCC#C,0.0584
CC(C)CCC#N,0.0381
CC(C)NCC#N,0.0239
CC(C)OCC#C,0.0361
CC(C)OCC#N,0.0134
CC(O)CCC#C,0.0595
CC(O)CCC#N,0.0397
CN(C)CCC#N,0.0361
CC(C)CCC=O,-0.0181
CC(C)CNC=O,0.0333
CC(C)COC=O,0.0095
CC(C)OCC=O,-0.0261
CC(O)CCC=O,-0.0172
CC(O)CNC=O,0.0347
CC(O)COC=N,0.0222
CC(O)COC=O,0.0142
CN=CNC(C)=O,-0.0115
CN=CNC(N)=O,0.008
CN=COC(C)=O,-0.0183
CN=COC(N)=O,0.0074
NC=[NH+]CC([O-])=O,0.0036
CN=COC(C)C,0.0303
CC(=O)C#CCO,-0.0481
CCC#CC(C)=O,-0.0439
CCC#CC(N)=O,-0.015
NC(=O)C#CCO,-0.0193
[NH3+]CC#CC([O-])=O,-0.0392
CC(C)C#CCO,0.0361
CC(O)C#CCO,0.0272
CCC#CC(C)C,0.0609
CCC#CC(C)O,0.0417
COC=NC(C)C,0.0246
CC(=N)OCCO,0.0271
CC(=O)CCCO,-0.0087
CC(=O)NCCO,0.0398
CC(=O)OCCO,0.0099
CCCCC(C)=O,-0.0069
CCCCC(N)=O,0.0361
CCCNC(C)=O,0.0386
CCCNC(N)=O,0.0606
CCCOC(C)=O,0.02
CCCOC(N)=O,0.0595
CC[NH2+]CC([O-])=O,0.0213
CCOCC(C)=O,-0.0092
CCOCC(N)=O,0.0284
C[NH2+]CCC([O-])=O,0.0284
COCCC(C)=O,-0.0117
COCCC(N)=O,0.0319
NC(=O)CCCO,0.0347
NC(=O)NCCO,0.0615
NC(=O)OCCO,0.0498
[NH3+]CCCC([O-])=O,0.0368
CC(C)CCCO,0.0807
CC(C)OCCO,0.0766
CC(O)CCCO,0.0724
CCCCC(C)C,0.0862
CCCCC(C)O,0.0739
CCCOC(C)C,0.088
CCOCC(C)C,0.088
CCOCC(C)O,0.0792
COCCC(C)C,0.0835
COCCC(C)O,0.0717
CC1(C)CCC1=O,-0.0164
CC1(C)CNC1=O,0.0406
CC1(C)COC1=N,0.0323
CC1(C)COC1=O,0.0137
CC1(C)NCC1=O,-0.0216
CC1(C)OCC1=O,-0.0288
CC1(N)COC1=O,0.0086
CC1(O)CCC1=O,-0.0286
CC1(O)CNC1=O,0.026
CC1(O)COC1=N,0.0185
CC1(O)COC1=O,0.0008
CC1(C)CCC1O,0.0773
CC1(C)OCC1O,0.065
CC1(O)CCC1O,0.0751
CC1CCC1(C)C,0.0802
CC1CCC1(C)O,0.076
CC1COC1(C)C,0.0794
CC1OCC1(C)C,0.0777
CC1OCC1(C)O,0.0662
CC1(C)CC1C#C,0.0512
CC1(C)CC1C#N,0.0318
CC1(C)NC1C#C,0.0386
CC1(C)NC1C#N,0.0174
CC1(C)OC1C#C,0.0225
CC1(C)OC1C#N,-0.0007
CC1(O)CC1C#C,0.0474
CC1(O)CC1C#N,0.0275
CC1(C)CC1C=O,-0.0155
CC1(C)CN1C=O,0.0044
CC1(C)NC1C=O,-0.0254
CC1(C)OC1C=O,-0.0411
CC1(O)CC1C=O,-0.0197
CC1(C)CC1CO,0.0789
CC1(C)NC1CO,0.0719
CC1(C)OC1CO,0.0813
CC1(O)CC1CO,0.0726
CCC1CC1(C)C,0.0888
CCC1CC1(C)O,0.079
CCC1OC1(C)C,0.0918
CCN1CC1(C)C,0.0873
COC1CC1(C)C,0.0932
COC1CC1(C)O,0.08
CC1(C)CC=CC1,0.0313
CC1(C)CN=CO1,0.0284
CC1(O)CC=CC1,0.0282
CC1(C)CCC=C1,0.03
CC1(C)COC=N1,0.0256
CC1(C)OCC=C1,0.0195
CC1(O)CCC=C1,0.0236
CC1(C)CCCC1,0.0719
CC1(C)CCCO1,0.0787
CC1(C)CCOC1,0.075
CC1(C)COCO1,0.0829
CC1(C)OCCO1,0.0851
CC1(O)CCCC1,0.068
CC1(O)CCOC1,0.0683
CC1(C)C(O)C1O,0.0562
CC1(O)C(O)C1O,0.0508
CC1C(C)C1(C)C,0.0827
CC1C(C)C1(C)O,0.0772
CC1C(O)C1(C)C,0.0724
CC1C(O)C1(C)O,0.0705
CC1N(C)C1(C)C,0.082
O=C(CC#C)C#C,-0.0641
O=C(CC#C)C#N,-0.0944
O=C(CC#N)C#C,-0.0832
O=C(CC#N)C#N,-0.1151
O=CC(=O)CC#C,-0.1038
O=CC(=O)CC#N,-0.1201
N=C(NC=O)C#C,-0.0515
N=C(OC=O)C#C,-0.0638
N=C(OC=O)C#N,-0.0914
N=CNC(=N)C#N,-0.0703
N=CNC(=O)C#C,-0.0509
N=COC(=O)C#C,-0.0682
N=COC(=O)C#N,-0.0961
O=CNC(=O)C#C,-0.067
N=C(NC=O)C=O,-0.0944
N=C(OC=O)C=O,-0.1049
N=CNC(=N)C=O,-0.0891
N=CNC(=O)C=O,-0.0893
N=COC(=O)C=O,-0.1056
O=CNC(=O)C=O,-0.1036
CC#CC(=O)C#C,-0.0777
CC#CC(=O)C#N,-0.1067
CC#CC(=O)C=O,-0.1058
CC#CC(C)C#C,0.0411
CC#CC(C)C#N,0.0204
CC#CC(N)C#N,0.0048
CC#CC(O)C#C,0.0123
CC#CC(O)C#N,-0.0099
CC#CC(C)C=O,-0.0256
CC#CC(O)C=O,-0.0418
CC(CC#C)C#C,0.0391
CC(CC#C)C#N,0.0212
CC(CC#N)C#C,0.0192
CC(CC#N)C#N,0.0003
NC(CC#C)C#N,0.0174
NC(CC#N)C#C,0.012
NC(CC#N)C#N,-0.0074
OC(CC#C)C#C,0.0238
OC(CC#C)C#N,0.0024
OC(CC#N)C#C,0.006
OC(CC#N)C#N,-0.0167
CC(CC#C)C=O,-0.0277
CC(CC#N)C=O,-0.0423
CN(CC#C)C=O,0.0187
CN(CC#N)C=O,-0.0013
OC(CC#C)C=O,-0.0428
OC(CC#N)C=O,-0.0634
CC(CC=O)C#C,-0.0289
CC(CC=O)C#N,-0.0443
CC(NC=O)C#C,0.0207
CC(NC=O)C#N,0.001
CC(OC=N)C#C,0.0166
CC(OC=N)C#N,-0.0024
CC(OC=O)C#C,-0.0018
CC(OC=O)C#N,-0.0218
OC(CC=O)C#C,-0.0291
OC(CC=O)C#N,-0.0442
CC(CC=O)C=O,-0.0412
CC(NC=O)C=O,-0.0361
CC(OC=N)C=O,-0.0409
CC(OC=O)C=O,-0.0483
CN(CC=O)C=O,-0.0456
OC(CC=O)C=O,-0.0521
CN=C(C)NC=O,-0.0119
CN=C(C)OC=O,-0.0171
CN=C(N)NC=O,-0.0086
CN=CN(C)C=O,-0.0124
CC#CC(=O)CO,-0.0448
CCC(=O)C#CC,-0.0431
CNC(=O)C#CC,-0.0131
COC(=O)C#CC,-0.0302
CCC(=O)CC#C,-0.0146
CCC(=O)CC#N,-0.0345
CNC(=O)CC#C,0.032
CNC(=O)CC#N,0.0125
COC(=O)CC#C,0.0102
COC(=O)CC#N,-0.0094
OCC(=O)CC#C,-0.0164
OCC(=O)CC#N,-0.0366
CCC(=N)NC=O,-0.0189
CCC(=O)CC=O,-0.0377
CCC(=O)NC=N,-0.0145
CCC(=O)NC=O,-0.0281
CCC(=O)OC=N,-0.0216
CNC(=O)CC=O,-0.0266
CNC(=O)NC=N,-0.0007
CNC(=O)NC=O,-0.0073
CNC(=O)OC=N,0.0052
COC(=N)NC=O,-0.0098
COC(=O)CC=O,-0.0321
COC(=O)NC=N,-0.0008
COC(=O)NC=O,-0.019
NCC(=O)NC=O,-0.0325
NCC(=O)OC=N,-0.0254
OCC(=N)NC=O,-0.034
OCC(=O)CC=O,-0.0406
OCC(=O)NC=N,-0.0115
OCC(=O)NC=O,-0.0299
OCC(=O)OC=N,-0.0235
CC#CC(C)CO,0.0614
CC#CC(O)CO,0.0275
CCC(C)C#CC,0.0641
CCC(O)C#CC,0.0411
COC(C)C#CC,0.0476
CC(CO)CC#C,0.0538
CC(CO)CC#N,0.0339
CCC(C)CC#C,0.0553
CCC(C)CC#N,0.0351
CCC(O)CC#C,0.0489
CCC(O)CC#N,0.0292
CCN(C)CC#N,0.023
COC(C)CC#C,0.0573
COC(C)CC#N,0.0366
OCC(O)CC#C,0.0396
OCC(O)CC#N,0.0295
CC(CO)CC=O,-0.0204
CC(CO)NC=O,0.0375
CC(CO)OC=N,0.0184
CC(CO)OC=O,0.0013
CCC(C)CC=O,-0.0192
CCC(C)NC=O,0.0344
CCC(C)OC=O,0.0105
CCC(O)CC=O,-0.0202
COC(C)CC=O,-0.0176
OCC(O)CC=O,-0.0282
CCN=C(N)C#N,-0.0392
CCN=C(N)C=O,-0.06
CCCC(=O)C#C,-0.0549
CCCC(=O)C#N,-0.0845
CCNC(=N)C#N,-0.0393
CCNC(=O)C#C,-0.0238
CCOC(=N)C#C,-0.0258
CCOC(=N)C#N,-0.0528
CCOC(=O)C#C,-0.04
CCOC(=O)C#N,-0.0683
CNCC(=O)C#N,-0.0898
COCC(=O)C#C,-0.0582
COCC(=O)C#N,-0.0882
OCCC(=O)C#C,-0.0585
OCCC(=O)C#N,-0.0886
CCCC(=O)C=O,-0.0939
CCNC(=N)C=O,-0.0671
CCNC(=O)C=O,-0.0755
CCOC(=N)C=O,-0.0751
CCOC(=O)C=O,-0.084
COCC(=O)C=O,-0.0984
OCCC(=O)C=O,-0.0952
CCC(=O)CCO,-0.0093
CCC(=O)COC,-0.0086
CCCC(=O)CC,-0.0055
CCCC(=O)CO,-0.007
CCCC(=O)NC,0.0381
CCCC(=O)OC,0.0194
CCNC(=O)CC,0.0374
CCNC(=O)CO,0.0292
CCNC(=O)NC,0.0669
CCNC(=O)OC,0.0639
CCOC(=N)CC,0.039
CCOC(=N)CO,0.0395
CCOC(=N)OC,0.0617
CCOC(=O)CC,0.0212
CCOC(=O)CN,0.0173
CCOC(=O)CO,0.0196
CCOC(=O)NC,0.068
CNC(=O)CCO,0.035
CNC(=O)COC,0.0287
CNCC(=O)OC,0.0147
COC(=N)CCO,0.034
COC(=O)CCO,0.0158
COCC(=N)OC,0.0201
COCC(=O)CO,-0.011
COCC(=O)OC,0.0163
OCCC(=O)CO,-0.0109
CC(CCO)C#C,0.0562
CC(CCO)C#N,0.0362
CCCC(C)C#C,0.0586
CCCC(C)C#N,0.0391
CCCC(N)C#N,0.0292
CCCC(O)C#C,0.0337
CCCC(O)C#N,0.0125
CCNC(C)C#N,0.0307
CCOC(C)C#C,0.0414
CCOC(C)C#N,0.0204
CNCC(O)C#N,0.0201
COCC(C)C#C,0.0563
COCC(C)C#N,0.036
COCC(N)C#N,0.0263
COCC(O)C#C,0.0296
COCC(O)C#N,0.0082
NC(CCO)C#N,0.0262
OCCC(O)C#C,0.0309
OCCC(O)C#N,0.0093
CC(CCO)C=O,-0.0198
CCCC(C)C=O,-0.0176
CCCC(O)C=O,-0.0365
CCCN(C)C=O,0.0332
CCOC(C)C=O,-0.0264
CN(CCO)C=O,0.0221
COCC(C)C=O,-0.0225
COCC(O)C=O,-0.037
OCCC(O)C=O,-0.0386
CC(CO)CCO,0.0758
CCC(C)CCO,0.0805
CCC(C)COC,0.0863
CCC(O)CCO,0.0704
CCC(O)COC,0.0729
CCCC(C)CC,0.0854
CCCC(C)CO,0.0787
CCCC(C)OC,0.0865
CCCC(O)CC,0.0722
CCCC(O)CO,0.0619
CCOC(C)CC,0.0873
CCOC(C)CO,0.0811
COC(C)CCO,0.0804
COCC(C)CO,0.076
COCC(C)OC,0.089
COCC(O)CO,0.0725
OCCC(O)CO,0.0605
CC(=O)C(=O)C#C,-0.1036
CC(=O)C(=O)C#N,-0.1344
NC(=N)C(=O)C#C,-0.0811
NC(=N)C(=O)C#N,-0.1097
NC(=O)C(=O)C#C,-0.0938
CC(=O)C(=O)C=O,-0.1149
NC(=N)C(=O)C=O,-0.1063
NC(=O)C(=O)C=O,-0.1217
CC(=O)C(O)C#C,-0.0365
CC(=O)C(O)C#N,-0.0576
CC(C#C)C(C)=O,-0.0181
CC(C#C)C(N)=O,0.0284
CC(C#N)C(C)=O,-0.0369
CC(C#N)C(N)=O,0.009
NC(=N)C(O)C#N,-0.019
NC(=O)C(O)C#C,0.0068
NC(=O)C(O)C#N,-0.0144
NC(C#C)C(N)=O,0.0186
[NH3+]C(C#C)C([O-])=O,0.0077
NC(C#N)C(N)=O,-0.0015
CC(C)C(=O)C#C,-0.056
CC(C)C(=O)C#N,-0.0847
CC(O)C(=O)C#C,-0.073
CC(O)C(=O)C#N,-0.1024
CN(C)C(=N)C#N,-0.0406
CN(C)C(=O)C#C,-0.0243
CN(C)C(=O)C#N,-0.0495
CC(C)C(=O)C=O,-0.0945
CC(O)C(=O)C=O,-0.1102
CN(C)C(=N)C=O,-0.0683
CN(C)C(=O)C=O,-0.0741
CC(C#N)N(C)C,0.029
CC(C)C(C)C#C,0.0567
CC(C)C(C)C#N,0.0376
CC(C)C(N)C#N,0.0274
CC(C)C(O)C#C,0.0312
CC(C)C(O)C#N,0.0118
CC(N)C(N)C#N,0.0205
CC(O)C(C)C#C,0.0452
CC(O)C(C)C#N,0.028
CC(O)C(N)C#N,0.0278
CC(O)C(O)C#C,0.0305
CC(O)C(O)C#N,0.0095
CC(C)C(C)C=O,-0.0176
CC(C)C(O)C=O,-0.0384
CC(C)N(C)C=O,0.0343
CC(O)C(C)C=O,-0.0154
CC(O)C(O)C=O,-0.0368
CC(=O)C(O)C=O,-0.0534
CC(C=O)C(C)=O,-0.0517
CC(C=O)C(N)=O,-0.0463
CN(C=N)C(C)=O,-0.0133
CN(C=N)C(N)=O,0.0078
CN(C=O)C(C)=N,-0.0175
CN(C=O)C(C)=O,-0.0332
CN(C=O)C(N)=N,-0.0082
CN(C=O)C(N)=O,-0.0085
NC(=O)C(O)C=O,-0.0474
CN=C(N)C(C)=O,-0.0492
CN=C(N)C(N)=O,-0.0194
C[NH+]=C(N)C([O-])=O,-0.0335
CC(=O)C(=O)CO,-0.0974
CCC(=O)C(C)=O,-0.0809
CCC(=O)C(N)=N,-0.0499
CCC(=O)C(N)=O,-0.0611
CNC(=N)C(C)=O,-0.0558
CNC(=[NH2+])C([O-])=O,-0.0336
CNC(=O)C(C)=O,-0.0604
CNC(=O)C(N)=O,-0.0288
COC(=O)C(C)=O,-0.0704
COC(=O)C(N)=N,-0.0348
COC(=O)C(N)=O,-0.0451
NC(=N)C(=O)CO,-0.0519
NC(=O)C(=O)CO,-0.0637
CC(C)C(=O)CO,-0.0244
CC(O)C(=O)CO,-0.0401
CCC(=O)C(C)C,-0.0066
CCC(=O)C(C)O,-0.0237
CCC(=O)N(C)C,0.0364
CN(C)C(=O)CO,0.0219
CNC(=O)C(C)C,0.0387
CNC(=O)C(C)O,0.0223
CNC(=O)N(C)C,0.066
COC(=O)C(C)C,0.0176
COC(=O)C(C)N,0.0132
COC(=O)C(C)O,0.0029
COC(=O)N(C)C,0.0636
CC(=O)C(O)CO,-0.0346
CC(C[NH3+])C([O-])=O,-0.0323
CC(CO)C(C)=O,-0.0106
CC(CO)C(N)=O,0.0332
CCC(C)C(C)=O,-0.0074
CCC(C)C(N)=O,0.0377
CCC([NH3+])C([O-])=O,0.0184
CCC(O)C(C)=O,-0.0256
CCC(O)C(N)=O,0.0193
CCN(C)C(C)=O,0.0367
CCN(C)C(N)=O,0.0631
C[NH2+]C(C)C([O-])=O,0.02
COC(C)C(C)=O,-0.0121
COC(C)C(N)=O,0.035
NC(=O)C(O)CO,0.0098
[NH3+]C(CO)C([O-])=O,0.0168
NC(C[NH3+])C([O-])=O,0.0186
[NH3+]CC(O)C([O-])=O,0.0125
CC(C)C(C)CO,0.0786
CC(C)C(O)CO,0.0631
CC(O)C(C)CO,0.0657
CC(O)C(O)CO,0.0616
CCC(C)C(C)C,0.0837
CCC(C)C(C)O,0.0702
CCC(O)C(C)C,0.0732
CCC(O)C(C)O,0.0624
COC(C)C(C)C,0.0839
