smiles,zpve
O=C1NC=CC=N1,0.081719
O=C1NC=CN=C1,0.08157
O=C1NC=NC=C1,0.082053
O=C1NC=NC=N1,0.070235
O=C1OC=CC=C1,0.080268
O=C1OC=CC=N1,0.068208
O=C1OC=CN=C1,0.068294
O=C1OC=NC=C1,0.06869
O=C1OC=NC=N1,0.05672
CC1=CC=CC=C1,0.127387
CC1=CC=NC=C1,0.115921
CC1=CN=CC=C1,0.115957
CC1=CN=CC=N1,0.103975
CC1=CN=CN=C1,0.104175
CC1=NC=CC=C1,0.115841
CC1=NC=CC=N1,0.103946
CC1=NC=CN=C1,0.103975
CC1=NC=NC=C1,0.104172
CC1=NC=NC=N1,0.092318
NC1=CC=CC=C1,0.116849
NC1=CN=CC=C1,0.105287
NC1=CN=CC=N1,0.093523
NC1=CN=CN=C1,0.093496
NC1=NC=CC=C1,0.105483
NC1=NC=CC=N1,0.093849
NC1=NC=CN=C1,0.093523
NC1=NC=NC=C1,0.093894
NC1=NC=NC=N1,0.081891
OC1=CC=CC=C1,0.104479
OC1=CC=NC=C1,0.093196
OC1=CN=CC=C1,0.092899
OC1=CN=CC=N1,0.081528
OC1=CN=CN=C1,0.081173
OC1=NC=CC=C1,0.093502
OC1=NC=CC=N1,0.081975
OC1=NC=CN=C1,0.081528
OC1=NC=NC=C1,0.082009
OC1=NC=NC=N1,0.070515
CC1=C(C)C=CN1,0.137298
CC1=C(C)C=CO1,0.125018
CC1=C(C)N=CN1,0.126183
CC1=C(C)N=CO1,0.11377
CC1=C(N)C=CN1,0.126463
CC1=C(N)C=CO1,0.114142
CC1=C(N)N=CO1,0.102952
CC1=C(N)NC=C1,0.126567
CC1=C(N)OC=C1,0.11402
CC1=C(N)OC=N1,0.102795
CC1=C(O)C=CN1,0.113648
CC1=C(O)C=CO1,0.101384
CC1=C(O)N=CN1,0.103236
CC1=C(O)N=CO1,0.09071
CC1=C(O)NC=C1,0.113634
CC1=C(O)NC=N1,0.102517
NC1=C(N)C=CO1,0.10378
NC1=C(N)N=CO1,0.092357
NC1=C(O)C=CN1,0.103194
NC1=C(O)C=CO1,0.090579
NC1=C(O)N=CN1,0.09253
NC1=C(O)N=CO1,0.079623
NC1=C(O)NC=C1,0.103906
NC1=C(O)NC=N1,0.092694
NC1=C(O)OC=C1,0.090801
OC1=C(O)C=CN1,0.090592
OC1=C(O)N=CN1,0.0793
CC1=CNC=C1C,0.137461
CC1=CNC=C1N,0.126502
CC1=CNC=C1O,0.113814
CC1=COC=C1C,0.125199
CC1=COC=C1N,0.114432
NC1=CNC=C1N,0.115587
NC1=CNC=C1O,0.103814
NC1=COC=C1N,0.103842
OC1=CNC=C1O,0.090062
CN1C=CC=C1C,0.137574
CN1C=CC=C1N,0.12689
CN1C=CC=C1O,0.114073
CN1C=CN=C1C,0.126291
CN1C=CN=C1O,0.103382
CN1C=NC=C1C,0.126618
CN1C=NC=C1O,0.103022
CN1C=CNC1=O,0.103394
CN1C=COC1=N,0.102517
CN1C=COC1=O,0.091043
C#CC1=CC=CN1,0.0915
C#CC1=CC=CO1,0.078838
C#CC1=CN=CN1,0.080209
C#CC1=CN=CO1,0.067576
C#CC1=NC=CN1,0.080084
C#CC1=NC=CO1,0.067428
N#CC1=CC=CN1,0.081553
N#CC1=CC=CO1,0.068754
N#CC1=CN=CN1,0.070143
N#CC1=CN=CO1,0.057354
N#CC1=NC=CN1,0.06991
N#CC1=NC=CO1,0.057098
C#CC1=CNC=C1,0.091471
C#CC1=CNC=N1,0.080033
C#CC1=COC=C1,0.078918
C#CC1=COC=N1,0.067486
N#CC1=CNC=C1,0.081599
N#CC1=CNC=N1,0.070003
N#CC1=COC=C1,0.068859
N#CC1=COC=N1,0.057283
O=CC1=CC=CN1,0.092096
O=CC1=CC=CO1,0.079467
O=CC1=CN=CN1,0.080641
O=CC1=CN=CO1,0.0681
O=CC1=NC=CN1,0.080405
O=CC1=NC=CO1,0.067721
O=CC1=CNC=C1,0.092211
O=CC1=CNC=N1,0.080548
O=CC1=COC=C1,0.079382
O=CC1=COC=N1,0.067869
O=CN1C=CC=C1,0.092027
O=CN1C=CN=C1,0.080507
CN=C1NC=CO1,0.101895
CN=C1OC=CO1,0.090007
CCC1=CC=CN1,0.138636
CCC1=CC=CO1,0.126129
CCC1=CN=CO1,0.11492
CCC1=NC=CN1,0.127282
CCC1=NC=CO1,0.114793
CNC1=CC=CN1,0.127397
CNC1=CC=CO1,0.114677
CNC1=CN=CO1,0.103519
CNC1=NC=CO1,0.103522
COC1=CC=CN1,0.114342
COC1=CC=CO1,0.102091
COC1=CN=CN1,0.103704
COC1=CN=CO1,0.090865
COC1=NC=CN1,0.103673
COC1=NC=CO1,0.091378
NCC1=NC=CO1,0.104021
OCC1=CC=CN1,0.115349
OCC1=CC=CO1,0.102792
OCC1=CN=CN1,0.103681
OCC1=CN=CO1,0.091537
OCC1=NC=CN1,0.103891
OCC1=NC=CO1,0.09107
CCC1=CNC=C1,0.138594
CCC1=CNC=N1,0.127344
CCC1=COC=C1,0.126187
CCC1=COC=N1,0.114746
CNC1=CNC=C1,0.127208
CNC1=CNC=N1,0.115965
CNC1=COC=C1,0.114923
CNC1=COC=N1,0.103561
COC1=CNC=C1,0.114821
COC1=CNC=N1,0.103582
COC1=COC=C1,0.102566
COC1=COC=N1,0.091093
OCC1=CNC=C1,0.115456
OCC1=CNC=N1,0.103636
OCC1=COC=C1,0.102952
OCC1=COC=N1,0.091162
CCN1C=CC=C1,0.138541
CCN1C=CN=C1,0.12739
C1CC2=CC=CN12,0.116366
C1CC2=CN=CN12,0.105329
C1CC2=NC=CN12,0.105012
CC#CC(C)(C)C,0.168385
CC#CC(C)(C)O,0.144474
CC(C)(C)CC#C,0.1684
CC(C)(C)CC#N,0.158246
CC(C)(O)CC#C,0.144458
CC(C)(O)CC#N,0.134293
CC(C)(C)CC=O,0.168384
CC(C)(C)NC=O,0.158248
CC(C)(C)OC=O,0.145148
CC(C)(O)CC=O,0.144446
CC(C)(C)CCO,0.192336
CC(C)(O)CCO,0.168637
CCCC(C)(C)C,0.215798
CCCC(C)(C)O,0.192
CCOC(C)(C)C,0.191545
COCC(C)(C)C,0.191792
COCC(C)(C)O,0.168052
CC(=O)C(C)(C)C,0.168115
CC(=O)C(C)(C)O,0.144105
CC(C)(C)C(N)=O,0.157531
CC(C)([NH3+])C([O-])=O,0.13588
CC(C)(O)C(N)=O,0.133636
CC(C)C(C)(C)C,0.215354
CC(C)C(C)(C)O,0.192033
CC(O)C(C)(C)C,0.192044
CC(O)C(C)(C)O,0.168225
CC(=N)NC(C)=O,0.123971
CC(=N)NC(N)=O,0.113783
CC(=N)OC(C)=O,0.110816
CC(=N)OC(N)=O,0.100727
CC(=O)CC(C)=O,0.121652
CC(=O)CC(N)=O,0.111856
CC(=O)NC(C)=O,0.110956
CC(=O)NC(N)=N,0.113594
CC(=O)NC(N)=O,0.100878
NC(=[NH2+])CC([O-])=O,0.099507
NC(=O)CC(N)=O,0.101907
NC(=O)NC(N)=O,0.090779
CC(C)CC(C)=O,0.168505
CC(C)CC(N)=O,0.158321
CC(C)NC(C)=O,0.157934
CC(C)NC(N)=O,0.147968
CC(C)OC(C)=O,0.145537
CC(C)OC(N)=O,0.135443
CC([NH3+])CC([O-])=O,0.137025
CC(O)CC(C)=O,0.145363
CC(O)CC(N)=O,0.135762
C[NH+](C)CC([O-])=O,0.136073
CC(C)CC(C)C,0.216054
CC(C)CC(C)O,0.192564
CC(C)OC(C)C,0.191749
CC(O)CC(C)O,0.169012
CC1(C)CC(=N)O1,0.13577
CC1(C)CC(=O)C1,0.146177
CC1(C)CC(=O)N1,0.135678
CC1(C)CC(=O)O1,0.123755
CC1(O)CC(=O)C1,0.122494
CC1(C)CC(O)C1,0.170464
CC1(O)CC(O)C1,0.146823
CC1CC(C)(C)C1,0.19399
CC1CC(C)(C)O1,0.169811
CC1CC(C)(O)C1,0.170224
CN1CC(C)(O)C1,0.158373
CC1(C)CC1(C)C,0.192548
CC1(C)CC1(C)O,0.168889
CC1(C)OC1(C)C,0.167838
CC1(O)CC1(C)O,0.14533
CC12CC(C)(C1)C2,0.171694
CC12CC(C)(C1)O2,0.146912
CC12CC(O)(C1)C2,0.148237
OC12CC(O)(C1)C2,0.124842
CC(C)(C#C)C#C,0.121207
CC(C)(C#C)C#N,0.110973
CC(C)(C#N)C#N,0.10053
CC(N)(C#C)C#N,0.099999
CC(N)(C#N)C#N,0.089471
CC(O)(C#C)C#C,0.097446
CC(O)(C#C)C#N,0.087111
CC(O)(C#N)C#N,0.076558
CC(C)(C=O)C#C,0.121148
CC(C)(C=O)C#N,0.110848
CC(O)(C=O)C#C,0.097041
CC(O)(C=O)C#N,0.086816
CC(C)(C=O)C=O,0.120988
CC(O)(C=O)C=O,0.097882
CC(C)(CO)C#C,0.145036
CC(C)(CO)C#N,0.134838
CC(N)(CN)C#N,0.136974
CC(N)(CO)C#N,0.124743
CC(O)(CN)C#N,0.124491
CC(O)(CO)C#C,0.121833
CC(O)(CO)C#N,0.111582
CCC(C)(C)C#C,0.168729
CCC(C)(C)C#N,0.158537
CCC(C)(N)C#N,0.147352
CCC(C)(O)C#C,0.144853
CCC(C)(O)C#N,0.134607
CNC(C)(C)C#N,0.14703
COC(C)(C)C#C,0.14436
COC(C)(C)C#N,0.134047
CC(C)(CO)C=O,0.145152
CC(O)(CO)C=O,0.121563
CCC(C)(C)C=O,0.16854
CCC(C)(O)C=O,0.144499
COC(C)(C)C=O,0.144209
CC(C)(CO)CO,0.168887
CC(O)(CO)CO,0.146175
CCC(C)(C)CC,0.216091
CCC(C)(C)CO,0.19263
CCC(C)(C)OC,0.191831
CCC(C)(O)CC,0.192392
CCC(C)(O)CO,0.169345
COC(C)(C)CO,0.168315
CC#CCC(C)=O,0.121157
CC#CCC(N)=O,0.111076
CC#CCC(C)C,0.169126
CC#CCC(C)O,0.145607
CC(=O)C#CC#C,0.075267
CC(=O)C#CC#N,0.064928
NC(=O)C#CC#C,0.064847
NC(=O)C#CC#N,0.054698
CC(=O)C#CC=O,0.075004
NC(=O)C#CC=O,0.064778
CC(=N)OCC#C,0.111062
CC(=N)OCC#N,0.100521
CC(=O)CCC#C,0.121438
CC(=O)CCC#N,0.111245
CC(=O)NCC#C,0.111145
CC(=O)NCC#N,0.100838
CC(=O)OCC#C,0.098562
CC(=O)OCC#N,0.088176
NC(=O)CCC#C,0.11116
NC(=O)CCC#N,0.10097
NC(=O)NCC#C,0.101219
NC(=O)NCC#N,0.090585
NC(=O)OCC#C,0.08835
NC(=O)OCC#N,0.078117
CC(=N)OCC=O,0.110553
CC(=O)CCC=O,0.121452
CC(=O)CNC=O,0.111338
CC(=O)COC=N,0.110889
CC(=O)COC=O,0.098738
CC(=O)NCC=O,0.110928
CC(=O)OCC=O,0.098284
NC(=O)CCC=O,0.111326
NC(=O)CNC=O,0.101186
NC(=O)COC=N,0.100973
NC(=O)COC=O,0.088725
NC(=O)NCC=O,0.100843
NC(=O)OCC=O,0.088066
[O-]C(=O)CNC=[NH2+],0.101616
CC(C)C#CC#C,0.122618
CC(C)C#CC#N,0.112534
CC(O)C#CC#C,0.098957
CC(O)C#CC#N,0.088846
CC(C)C#CC=O,0.122415
CC(O)C#CC=O,0.098897
CC(C)CCC#C,0.169238
CC(C)CCC#N,0.15912
CC(C)NCC#N,0.147574
CC(C)OCC#C,0.144776
CC(C)OCC#N,0.134527
CC(O)CCC#C,0.145642
CC(O)CCC#N,0.135535
CN(C)CCC#N,0.147662
CC(C)CCC=O,0.169116
CC(C)CNC=O,0.159125
CC(C)COC=O,0.146269
CC(C)OCC=O,0.144496
CC(O)CCC=O,0.145583
CC(O)CNC=O,0.135777
CC(O)COC=N,0.134919
CC(O)COC=O,0.122847
CN=CNC(C)=O,0.123635
CN=CNC(N)=O,0.113425
CN=COC(C)=O,0.110723
CN=COC(N)=O,0.100338
NC=[NH+]CC([O-])=O,0.101581
CN=COC(C)C,0.157325
CC(=O)C#CCO,0.098529
CCC#CC(C)=O,0.12236
CCC#CC(N)=O,0.111834
NC(=O)C#CCO,0.088062
[NH3+]CC#CC([O-])=O,0.089488
CC(C)C#CCO,0.145957
CC(O)C#CCO,0.122717
CCC#CC(C)C,0.169677
CCC#CC(C)O,0.14603
COC=NC(C)C,0.15739
CC(=N)OCCO,0.135552
CC(=O)CCCO,0.145338
CC(=O)NCCO,0.13552
CC(=O)OCCO,0.123101
CCCCC(C)=O,0.168818
CCCCC(N)=O,0.158721
CCCNC(C)=O,0.158619
CCCNC(N)=O,0.148453
CCCOC(C)=O,0.146096
CCCOC(N)=O,0.135959
CC[NH2+]CC([O-])=O,0.136774
CCOCC(C)=O,0.144657
CCOCC(N)=O,0.134589
C[NH2+]CCC([O-])=O,0.137311
COCCC(C)=O,0.145053
COCCC(N)=O,0.134737
NC(=O)CCCO,0.135165
NC(=O)NCCO,0.125275
NC(=O)OCCO,0.11291
[NH3+]CCCC([O-])=O,0.137916
CC(C)CCCO,0.193012
CC(C)OCCO,0.169552
CC(O)CCCO,0.169494
CCCCC(C)C,0.216412
CCCCC(C)O,0.192944
CCCOC(C)C,0.192289
CCOCC(C)C,0.192456
CCOCC(C)O,0.169559
COCCC(C)C,0.19265
COCCC(C)O,0.169192
CC1(C)CCC1=O,0.146469
CC1(C)CNC1=O,0.136142
CC1(C)COC1=N,0.136267
CC1(C)COC1=O,0.124338
CC1(C)NCC1=O,0.135221
CC1(C)OCC1=O,0.122413
CC1(N)COC1=O,0.113257
CC1(O)CCC1=O,0.122791
CC1(O)CNC1=O,0.112415
CC1(O)COC1=N,0.112382
CC1(O)COC1=O,0.100436
CC1(C)CCC1O,0.170361
CC1(C)OCC1O,0.146152
CC1(O)CCC1O,0.146617
CC1CCC1(C)C,0.194083
CC1CCC1(C)O,0.170399
CC1COC1(C)C,0.169999
CC1OCC1(C)C,0.170167
CC1OCC1(C)O,0.146404
CC1(C)CC1C#C,0.146088
CC1(C)CC1C#N,0.135985
CC1(C)NC1C#C,0.134725
CC1(C)NC1C#N,0.124443
CC1(C)OC1C#C,0.121773
CC1(C)OC1C#N,0.111446
CC1(O)CC1C#C,0.122283
CC1(O)CC1C#N,0.112066
CC1(C)CC1C=O,0.146416
CC1(C)CN1C=O,0.135047
CC1(C)NC1C=O,0.134951
CC1(C)OC1C=O,0.121962
CC1(O)CC1C=O,0.122453
CC1(C)CC1CO,0.169894
CC1(C)NC1CO,0.159218
CC1(C)OC1CO,0.146082
CC1(O)CC1CO,0.146199
CCC1CC1(C)C,0.193333
CCC1CC1(C)O,0.169716
CCC1OC1(C)C,0.169115
CCN1CC1(C)C,0.181313
COC1CC1(C)C,0.169391
COC1CC1(C)O,0.145684
CC1(C)CC=CC1,0.171964
CC1(C)CN=CO1,0.136875
CC1(O)CC=CC1,0.148286
CC1(C)CCC=C1,0.171962
CC1(C)COC=N1,0.137006
CC1(C)OCC=C1,0.147403
CC1(O)CCC=C1,0.148216
CC1(C)CCCC1,0.195833
CC1(C)CCCO1,0.171716
CC1(C)CCOC1,0.17205
CC1(C)COCO1,0.147852
CC1(C)OCCO1,0.147486
CC1(O)CCCC1,0.172177
CC1(O)CCOC1,0.14846
CC1(C)C(O)C1O,0.146016
CC1(O)C(O)C1O,0.122297
CC1C(C)C1(C)C,0.192745
CC1C(C)C1(C)O,0.169222
CC1C(O)C1(C)C,0.16932
CC1C(O)C1(C)O,0.145588
CC1N(C)C1(C)C,0.180715
O=C(CC#C)C#C,0.074543
O=C(CC#C)C#N,0.063906
O=C(CC#N)C#C,0.064294
O=C(CC#N)C#N,0.053602
O=CC(=O)CC#C,0.074512
O=CC(=O)CC#N,0.063841
N=C(NC=O)C#C,0.07735
N=C(OC=O)C#C,0.064516
N=C(OC=O)C#N,0.053821
N=CNC(=N)C#N,0.079516
N=CNC(=O)C#C,0.077374
N=COC(=O)C#C,0.064727
N=COC(=O)C#N,0.054026
O=CNC(=O)C#C,0.064901
N=C(NC=O)C=O,0.077378
N=C(OC=O)C=O,0.064513
N=CNC(=N)C=O,0.090171
N=CNC(=O)C=O,0.07707
N=COC(=O)C=O,0.064543
O=CNC(=O)C=O,0.064558
CC#CC(=O)C#C,0.075189
CC#CC(=O)C#N,0.064536
CC#CC(=O)C=O,0.074732
CC#CC(C)C#C,0.121897
CC#CC(C)C#N,0.111627
CC#CC(N)C#N,0.100789
CC#CC(O)C#C,0.098387
CC#CC(O)C#N,0.088005
CC#CC(C)C=O,0.12176
CC#CC(O)C=O,0.098575
CC(CC#C)C#C,0.122016
CC(CC#C)C#N,0.111784
CC(CC#N)C#C,0.111784
CC(CC#N)C#N,0.101478
NC(CC#C)C#N,0.100805
NC(CC#N)C#C,0.100895
NC(CC#N)C#N,0.09046
OC(CC#C)C#C,0.09829
OC(CC#C)C#N,0.087935
OC(CC#N)C#C,0.088049
OC(CC#N)C#N,0.077649
CC(CC#C)C=O,0.121788
CC(CC#N)C=O,0.111624
CN(CC#C)C=O,0.111681
CN(CC#N)C=O,0.101257
OC(CC#C)C=O,0.098926
OC(CC#N)C=O,0.088306
CC(CC=O)C#C,0.121699
CC(CC=O)C#N,0.111437
CC(NC=O)C#C,0.111518
CC(NC=O)C#N,0.101215
CC(OC=N)C#C,0.110882
CC(OC=N)C#N,0.100392
CC(OC=O)C#C,0.098627
CC(OC=O)C#N,0.088119
OC(CC=O)C#C,0.098184
OC(CC=O)C#N,0.087782
CC(CC=O)C=O,0.121569
CC(NC=O)C=O,0.11152
CC(OC=N)C=O,0.110468
CC(OC=O)C=O,0.098321
CN(CC=O)C=O,0.111234
OC(CC=O)C=O,0.0986
CN=C(C)NC=O,0.123886
CN=C(C)OC=O,0.110524
CN=C(N)NC=O,0.113649
CN=CN(C)C=O,0.124114
CC#CC(=O)CO,0.098324
CCC(=O)C#CC,0.121957
CNC(=O)C#CC,0.111591
COC(=O)C#CC,0.099338
CCC(=O)CC#C,0.121391
CCC(=O)CC#N,0.111155
CNC(=O)CC#C,0.111633
CNC(=O)CC#N,0.101276
COC(=O)CC#C,0.098887
COC(=O)CC#N,0.088598
OCC(=O)CC#C,0.097813
OCC(=O)CC#N,0.087505
CCC(=N)NC=O,0.125042
CCC(=O)CC=O,0.121749
CCC(=O)NC=N,0.124828
CCC(=O)NC=O,0.111916
CCC(=O)OC=N,0.111738
CNC(=O)CC=O,0.111551
CNC(=O)NC=N,0.114527
CNC(=O)NC=O,0.101046
CNC(=O)OC=N,0.101303
COC(=N)NC=O,0.101327
COC(=O)CC=O,0.099054
COC(=O)NC=N,0.101505
COC(=O)NC=O,0.089124
NCC(=O)NC=O,0.101317
NCC(=O)OC=N,0.101077
OCC(=N)NC=O,0.101727
OCC(=O)CC=O,0.098102
OCC(=O)NC=N,0.100495
OCC(=O)NC=O,0.088083
OCC(=O)OC=N,0.088035
CC#CC(C)CO,0.145766
CC#CC(O)CO,0.122947
CCC(C)C#CC,0.169246
CCC(O)C#CC,0.145641
COC(C)C#CC,0.145042
CC(CO)CC#C,0.145683
CC(CO)CC#N,0.135494
CCC(C)CC#C,0.169257
CCC(C)CC#N,0.159135
CCC(O)CC#C,0.145446
CCC(O)CC#N,0.135337
CCN(C)CC#N,0.147412
COC(C)CC#C,0.145061
COC(C)CC#N,0.134922
OCC(O)CC#C,0.122878
OCC(O)CC#N,0.112155
CC(CO)CC=O,0.145476
CC(CO)NC=O,0.135832
CC(CO)OC=N,0.135273
CC(CO)OC=O,0.122964
CCC(C)CC=O,0.169072
CCC(C)NC=O,0.158888
CCC(C)OC=O,0.145953
CCC(O)CC=O,0.145479
COC(C)CC=O,0.144979
OCC(O)CC=O,0.122703
CCN=C(N)C#N,0.112923
CCN=C(N)C=O,0.124034
CCCC(=O)C#C,0.122086
CCCC(=O)C#N,0.111499
CCNC(=N)C#N,0.113279
CCNC(=O)C#C,0.111771
CCOC(=N)C#C,0.111582
CCOC(=N)C#N,0.101091
CCOC(=O)C#C,0.099253
CCOC(=O)C#N,0.088721
CNCC(=O)C#N,0.100534
COCC(=O)C#C,0.098147
COCC(=O)C#N,0.087438
OCCC(=O)C#C,0.098667
OCCC(=O)C#N,0.08802
CCCC(=O)C=O,0.122047
CCNC(=N)C=O,0.123944
CCNC(=O)C=O,0.112327
CCOC(=N)C=O,0.111841
CCOC(=O)C=O,0.099196
COCC(=O)C=O,0.098097
OCCC(=O)C=O,0.09831
CCC(=O)CCO,0.14558
CCC(=O)COC,0.145021
CCCC(=O)CC,0.168958
CCCC(=O)CO,0.145356
CCCC(=O)NC,0.158899
CCCC(=O)OC,0.146457
CCNC(=O)CC,0.158975
CCNC(=O)CO,0.135031
CCNC(=O)NC,0.147875
CCNC(=O)OC,0.135762
CCOC(=N)CC,0.158861
CCOC(=N)CO,0.135138
CCOC(=N)OC,0.135558
CCOC(=O)CC,0.14628
CCOC(=O)CN,0.135625
CCOC(=O)CO,0.122602
CCOC(=O)NC,0.135545
CNC(=O)CCO,0.135431
CNC(=O)COC,0.134805
CNCC(=O)OC,0.135676
COC(=N)CCO,0.135571
COC(=O)CCO,0.12304
COCC(=N)OC,0.135226
COCC(=O)CO,0.121404
COCC(=O)OC,0.122535
OCCC(=O)CO,0.12189
CC(CCO)C#C,0.145855
CC(CCO)C#N,0.13567
CCCC(C)C#C,0.169345
CCCC(C)C#N,0.159202
CCCC(N)C#N,0.148373
CCCC(O)C#C,0.145756
CCCC(O)C#N,0.135501
CCNC(C)C#N,0.147668
CCOC(C)C#C,0.144989
CCOC(C)C#N,0.134689
CNCC(O)C#N,0.125038
COCC(C)C#C,0.145567
COCC(C)C#N,0.135337
COCC(N)C#N,0.124531
COCC(O)C#C,0.121879
COCC(O)C#N,0.111602
NC(CCO)C#N,0.124907
OCCC(O)C#C,0.122288
OCCC(O)C#N,0.111993
CC(CCO)C=O,0.145663
CCCC(C)C=O,0.169183
CCCC(O)C=O,0.146116
CCCN(C)C=O,0.159028
CCOC(C)C=O,0.144791
CN(CCO)C=O,0.135855
COCC(C)C=O,0.14543
COCC(O)C=O,0.122452
OCCC(O)C=O,0.122637
CC(CO)CCO,0.169582
CCC(C)CCO,0.193096
CCC(C)COC,0.192734
CCC(O)CCO,0.169589
CCC(O)COC,0.169193
CCCC(C)CC,0.216515
CCCC(C)CO,0.192959
CCCC(C)OC,0.192496
CCCC(O)CC,0.192945
CCCC(O)CO,0.170232
CCOC(C)CC,0.192354
CCOC(C)CO,0.169573
COC(C)CCO,0.169201
COCC(C)CO,0.169225
COCC(C)OC,0.168729
COCC(O)CO,0.146641
OCCC(O)CO,0.146825
CC(=O)C(=O)C#C,0.074554
CC(=O)C(=O)C#N,0.063859
NC(=N)C(=O)C#C,0.077006
NC(=N)C(=O)C#N,0.066178
NC(=O)C(=O)C#C,0.064803
CC(=O)C(=O)C=O,0.074142
NC(=N)C(=O)C=O,0.076826
NC(=O)C(=O)C=O,0.064746
CC(=O)C(O)C#C,0.098122
CC(=O)C(O)C#N,0.087694
CC(C#C)C(C)=O,0.121273
CC(C#C)C(N)=O,0.111508
CC(C#N)C(C)=O,0.110987
CC(C#N)C(N)=O,0.101264
NC(=N)C(O)C#N,0.090046
NC(=O)C(O)C#C,0.088374
NC(=O)C(O)C#N,0.077855
NC(C#C)C(N)=O,0.100878
[NH3+]C(C#C)C([O-])=O,0.089346
NC(C#N)C(N)=O,0.090402
CC(C)C(=O)C#C,0.121904
CC(C)C(=O)C#N,0.111296
CC(O)C(=O)C#C,0.09863
CC(O)C(=O)C#N,0.087782
CN(C)C(=N)C#N,0.113008
CN(C)C(=O)C#C,0.111252
CN(C)C(=O)C#N,0.100841
CC(C)C(=O)C=O,0.122012
CC(O)C(=O)C=O,0.098581
CN(C)C(=N)C=O,0.123837
CN(C)C(=O)C=O,0.111467
CC(C#N)N(C)C,0.147068
CC(C)C(C)C#C,0.168953
CC(C)C(C)C#N,0.15875
CC(C)C(N)C#N,0.148083
CC(C)C(O)C#C,0.145386
CC(C)C(O)C#N,0.13506
CC(N)C(N)C#N,0.136902
CC(O)C(C)C#C,0.14558
CC(O)C(C)C#N,0.135329
CC(O)C(N)C#N,0.124257
CC(O)C(O)C#C,0.121518
CC(O)C(O)C#N,0.111283
CC(C)C(C)C=O,0.168626
CC(C)C(O)C=O,0.145817
CC(C)N(C)C=O,0.158641
CC(O)C(C)C=O,0.145215
CC(O)C(O)C=O,0.122273
CC(=O)C(O)C=O,0.097911
CC(C=O)C(C)=O,0.121356
CC(C=O)C(N)=O,0.111802
CN(C=N)C(C)=O,0.124416
CN(C=N)C(N)=O,0.114323
CN(C=O)C(C)=N,0.125008
CN(C=O)C(C)=O,0.112126
CN(C=O)C(N)=N,0.114043
CN(C=O)C(N)=O,0.101719
NC(=O)C(O)C=O,0.088835
CN=C(N)C(C)=O,0.123055
CN=C(N)C(N)=O,0.113148
C[NH+]=C(N)C([O-])=O,0.101413
CC(=O)C(=O)CO,0.098264
CCC(=O)C(C)=O,0.121452
CCC(=O)C(N)=N,0.124026
CCC(=O)C(N)=O,0.111761
CNC(=N)C(C)=O,0.123611
CNC(=[NH2+])C([O-])=O,0.101417
CNC(=O)C(C)=O,0.111623
CNC(=O)C(N)=O,0.102097
COC(=O)C(C)=O,0.098825
COC(=O)C(N)=N,0.101296
COC(=O)C(N)=O,0.089078
NC(=N)C(=O)CO,0.100397
NC(=O)C(=O)CO,0.088215
CC(C)C(=O)CO,0.145893
CC(O)C(=O)CO,0.122466
CCC(=O)C(C)C,0.168905
CCC(=O)C(C)O,0.145785
CCC(=O)N(C)C,0.158348
CN(C)C(=O)CO,0.13534
CNC(=O)C(C)C,0.158634
CNC(=O)C(C)O,0.135383
CNC(=O)N(C)C,0.147439
COC(=O)C(C)C,0.14624
COC(=O)C(C)N,0.135627
COC(=O)C(C)O,0.122938
COC(=O)N(C)C,0.13503
CC(=O)C(O)CO,0.122808
CC(C[NH3+])C([O-])=O,0.135678
CC(CO)C(C)=O,0.145414
CC(CO)C(N)=O,0.135126
CCC(C)C(C)=O,0.16883
CCC(C)C(N)=O,0.158399
CCC([NH3+])C([O-])=O,0.13681
CCC(O)C(C)=O,0.145654
CCC(O)C(N)=O,0.135418
CCN(C)C(C)=O,0.158517
CCN(C)C(N)=O,0.148116
C[NH2+]C(C)C([O-])=O,0.136425
COC(C)C(C)=O,0.144777
COC(C)C(N)=O,0.13492
NC(=O)C(O)CO,0.112764
[NH3+]C(CO)C([O-])=O,0.113943
NC(C[NH3+])C([O-])=O,0.126811
[NH3+]CC(O)C([O-])=O,0.114401
CC(C)C(C)CO,0.192855
CC(C)C(O)CO,0.169985
CC(O)C(C)CO,0.169416
CC(O)C(O)CO,0.14615
CCC(C)C(C)C,0.216155
CCC(C)C(C)O,0.192703
CCC(O)C(C)C,0.192575
CCC(O)C(C)O,0.169663
COC(C)C(C)C,0.192185
COC(C)C(C)O,0.168591
CC1(CCC1)C#C,0.147293
CC1(CCC1)C#N,0.137225
CC1(CCN1)C#N,0.125766
CC1(CCO1)C#C,0.123209
CC1(CCO1)C#N,0.112959
CC1(COC1)C#C,0.123569
CC1(COC1)C#N,0.113327
NC1(CCC1)C#N,0.126261
NC1(CNC1)C#N,0.115081
NC1(COC1)C#N,0.102327
OC1(CCC1)C#C,0.12361
OC1(CCC1)C#N,0.113337
OC1(CNC1)C#N,0.101991
OC1(COC1)C#C,0.099614
OC1(COC1)C#N,0.089259
CC1(CCC1)C=O,0.147292
CC1(CCO1)C=O,0.123226
CC1(COC1)C=O,0.12345
OC1(CCC1)C=O,0.124213
OC1(COC1)C=O,0.100506
CC1(CO)CCC1,0.171027
CC1(CO)CCO1,0.147768
CC1(CO)COC1,0.147392
CCC1(C)CCC1,0.194489
CCC1(C)CCO1,0.1707
CCC1(C)COC1,0.170864
